curso_academico,poblacion,des_provincia_centro_sec,nota_media,nota_minima,nota_maxima,percentil_25,percentil_50,percentil_75
2018-19,Muy densa,Orense,,,,,,
2018-19,Muy densa,Granada,,,,,,
2018-19,Muy densa,Lugo,,,,,,
2018-19,Muy densa,Bizkaia,,,,,,
2018-19,Muy densa,Almería,,,,,,
2018-19,Muy densa,Valencia,9.452613636363637,6.5,13.12,8.185,9.371500000000001,11.0905
2018-19,Muy densa,Melilla,,,,,,
2018-19,Muy densa,Cuenca,,,,,,
2018-19,Muy densa,La Coruña,,,,,,
2018-19,Muy densa,Navarra,,,,,,
2018-19,Muy densa,Sevilla,9.521375,5.522,12.786,8.375,9.491499999999998,10.98375
2018-19,Muy densa,Barcelona,8.98788888888889,5.556,12.66,8.7695,9.350999999999999,9.749
2018-19,Muy densa,Tarragona,,,,,,
2018-19,Muy densa,Zamora,,,,,,
2018-19,Muy densa,Lérida,,,,,,
2018-19,Muy densa,Teruel,,,,,,
2018-19,Muy densa,Gerona,,,,,,
2018-19,Muy densa,Global,9.516283604000368,5.01,13.975,8.04,9.524,11.038499999999999
2018-19,Densa,Córdoba,10.56922950819672,6.194,13.142,9.815,11.11,11.57
2018-19,Densa,Madrid,9.353388000983525,5.0,13.925,7.9415,9.33,10.763
2018-19,Densa,Salamanca,10.50288,7.905,13.2,8.71,10.618,12.131
2018-19,Densa,Zaragoza,,,,,,
2018-19,Densa,Burgos,10.62484946236559,5.561,13.905,9.467,10.734,12.075
2018-19,Densa,Toledo,,,,,,
2018-19,Densa,León,9.713788461538462,5.002,13.895,8.328,9.273,11.4515
2018-19,Densa,Cádiz,10.785586206896552,5.678,13.375,9.558,11.113,12.524000000000001
2018-19,Densa,Las Palmas,11.145849206349206,6.467,13.825,9.988,11.523,12.677499999999998
2018-19,Densa,Guadalajara,,,,,,
2018-19,Densa,Baleares,9.670526315789473,5.002,13.288,8.606,9.494,10.9465
2018-19,Densa,Ciudad Real,,,,,,
2018-19,Densa,Pontevedra,10.129675324675325,5.124,13.122,9.152,10.33,11.6
2018-19,Densa,Álava,10.126314814814815,5.508,13.774,9.2695,10.068000000000001,11.443999999999999
2018-19,Densa,Segovia,,,,,,
2018-19,Densa,Albacete,10.394926470588235,5.25,13.9,8.773,10.491,12.09775
2018-19,Densa,Santa Cruz de Tenerife,11.157433333333334,5.44,13.915,9.75775,11.630500000000001,12.8195
2018-19,Densa,Murcia,10.97496907216495,5.855,13.915,9.5,11.26,12.681
2018-19,Densa,Valladolid,9.001876183539693,5.024,13.843,7.028,8.866,10.858
2018-19,Densa,Cantabria,10.935784615384616,5.45,13.533,9.616,11.4,12.485
2018-19,Densa,La Rioja,10.512819444444444,5.972,13.79,9.32775,10.834,12.23
2018-19,Densa,Huelva,10.65390625,6.052,13.7,9.59875,10.7095,12.005
2018-19,Densa,Ávila,,,,,,
2018-19,Densa,Gipuzkoa,10.406949152542373,6.234,13.752,9.012,10.51,12.0
2018-19,Densa,Málaga,10.469233333333333,6.488,13.455,9.43275,10.62,12.3805
2018-19,Densa,Cáceres,,,,,,
2018-19,Densa,Soria,,,,,,
2018-19,Densa,Jaén,11.073933333333333,6.25,13.741,10.526,11.333,12.708
2018-19,Densa,Huesca,,,,,,
2018-19,Densa,Castellón,9.338111111111111,5.86,12.1,8.152750000000001,9.132000000000001,10.828
2018-19,Densa,Alicante,9.76527160493827,5.487,13.736,8.442,9.838,11.152
2018-19,Densa,Ceuta,,,,,,
2018-19,Densa,Palencia,,,,,,
2018-19,Densa,Badajoz,11.208012499999999,5.947,13.914,9.98575,11.7065,12.877
2018-19,Densa,Asturias,11.235692307692307,9.682,13.032,10.292,11.262,12.228
2018-19,Densa,Orense,9.7515,5.318,13.546,7.516500000000001,10.402,11.287500000000001
2018-19,Densa,Granada,10.816258620689654,5.86,13.475,9.433250000000001,11.2295,12.70825
2018-19,Densa,Lugo,,,,,,
2018-19,Densa,Bizkaia,8.75675,5.182,13.192,6.821,8.47,10.75925
2018-19,Densa,Almería,11.023046511627907,6.6,13.8,9.719999999999999,11.095,12.787500000000001
2018-19,Densa,Valencia,,,,,,
2018-19,Densa,Melilla,,,,,,
2018-19,Densa,Cuenca,,,,,,
2018-19,Densa,La Coruña,10.366896551724137,5.58,13.69,8.518,10.704,12.1485
2018-19,Densa,Navarra,10.079264150943397,5.594,13.142,9.202,10.042,11.286
2018-19,Densa,Sevilla,11.290923076923077,7.415,13.6,10.442,10.845,13.3
2018-19,Densa,Barcelona,9.5095,7.92,11.178,8.9175,9.469999999999999,10.062
2018-19,Densa,Tarragona,10.515899999999998,5.765,13.238,9.942,10.283000000000001,11.615
2018-19,Densa,Zamora,,,,,,
2018-19,Densa,Lérida,10.958571428571428,7.72,13.432,9.305,10.096,13.426
2018-19,Densa,Teruel,,,,,,
2018-19,Densa,Gerona,8.350999999999999,8.292,8.41,8.3215,8.350999999999999,8.3805
2018-19,Densa,Global,9.574689477351916,5.0,13.925,7.986,9.6,11.166
2018-19,Poco densa,Córdoba,10.453314285714285,5.56,13.405,9.065999999999999,10.465,12.492
2018-19,Poco densa,Madrid,9.48831171548117,5.081,13.9,8.215,9.5245,10.859
2018-19,Poco densa,Salamanca,11.261,8.708,13.021,10.9925,11.001,12.056
2018-19,Poco densa,Zaragoza,10.918375000000001,7.28,13.327,9.6855,11.3525,12.211
2018-19,Poco densa,Burgos,11.401333333333334,9.774,13.413,9.922,11.23,12.925
2018-19,Poco densa,Toledo,9.847885558583107,5.086,13.515,8.5515,10.056,11.356
2018-19,Poco densa,León,11.504857142857142,8.376,13.22,10.309,12.49,12.915
2018-19,Poco densa,Cádiz,10.908,9.188,13.26,9.462,10.7105,11.9785
2018-19,Poco densa,Las Palmas,11.18313953488372,6.319,13.805,10.0855,11.2035,12.5945
2018-19,Poco densa,Guadalajara,9.744557692307692,5.518,13.438,8.059249999999999,9.674,11.57025
2018-19,Poco densa,Baleares,10.333846153846155,7.89,12.224,9.404,10.266,11.246
2018-19,Poco densa,Ciudad Real,10.133458333333333,5.652,13.251,8.91525,10.184000000000001,11.579
2018-19,Poco densa,Pontevedra,9.707583333333334,5.094,13.3,8.023,9.849,11.35
2018-19,Poco densa,Álava,11.546,11.546,11.546,11.546,11.546,11.546
2018-19,Poco densa,Segovia,8.802092105263156,5.183,13.325,7.6115,8.8325,9.83375
2018-19,Poco densa,Albacete,10.817941176470589,8.056,13.39,10.001,10.608,12.054
2018-19,Poco densa,Santa Cruz de Tenerife,11.337047619047619,7.083,13.875,10.142,11.263,12.985750000000001
2018-19,Poco densa,Murcia,10.3182,5.35,13.034,8.9835,10.741,12.367
2018-19,Poco densa,Valladolid,8.590062992125985,5.032,13.45,6.8469999999999995,8.211,10.14475
2018-19,Poco densa,Cantabria,10.775062499999999,6.411,13.134,10.041,11.109,11.72325
2018-19,Poco densa,La Rioja,10.47972972972973,5.78,13.413,8.321,10.69,12.761
2018-19,Poco densa,Huelva,11.756684210526316,8.432,13.691,10.548,12.109,12.802
2018-19,Poco densa,Ávila,9.431125,5.5,12.732,7.3020000000000005,9.352,11.7975
2018-19,Poco densa,Gipuzkoa,10.580967741935483,7.14,13.574,9.154,10.566,11.947
2018-19,Poco densa,Málaga,10.990375,6.04,13.295,10.655999999999999,11.241,11.96675
2018-19,Poco densa,Cáceres,10.341536585365853,6.057,13.875,9.061499999999999,10.32,11.799
2018-19,Poco densa,Soria,10.285,6.003,13.558,8.7715,10.0855,12.75475
2018-19,Poco densa,Jaén,11.058136363636363,6.689,13.556,9.712,11.561,12.436
2018-19,Poco densa,Huesca,11.206652173913042,8.798,13.731,10.64,11.333,11.8355
2018-19,Poco densa,Castellón,9.881499999999999,6.426,11.386,8.984,10.91,11.344
2018-19,Poco densa,Alicante,10.679469387755102,5.716,13.45,10.071,10.97,11.885
2018-19,Poco densa,Ceuta,,,,,,
2018-19,Poco densa,Palencia,9.19592105263158,5.45,13.439,7.46975,9.5665,10.55
2018-19,Poco densa,Badajoz,11.160790322580645,7.106,13.668,9.72625,11.175999999999998,12.848
2018-19,Poco densa,Asturias,10.82175,7.5,13.026,9.602,10.911999999999999,12.251999999999999
2018-19,Poco densa,Orense,11.214666666666666,8.682,12.982,9.98,10.876,12.916
2018-19,Poco densa,Granada,10.0849375,6.479,13.351,8.77375,9.712,12.474250000000001
2018-19,Poco densa,Lugo,10.941076923076924,5.304,13.5,10.654,11.426,12.68
2018-19,Poco densa,Bizkaia,10.446857142857143,8.962,11.817,9.564499999999999,10.944,11.138
2018-19,Poco densa,Almería,10.963758620689656,6.54,13.6,9.89,11.159,12.778
2018-19,Poco densa,Valencia,10.54877777777778,7.408,12.916,9.5475,10.6615,11.59
2018-19,Poco densa,Melilla,,,,,,
2018-19,Poco densa,Cuenca,10.15361842105263,5.383,13.753,8.76725,10.018,11.552
2018-19,Poco densa,La Coruña,10.543761904761904,5.646,12.478,8.98,10.83,12.09
2018-19,Poco densa,Navarra,9.6726,5.758,13.357,7.929,9.97,11.404250000000001
2018-19,Poco densa,Sevilla,10.303882352941176,6.287,13.088,9.243,10.015,12.596
2018-19,Poco densa,Barcelona,9.2375,8.48,9.81,8.963000000000001,9.33,9.6045
2018-19,Poco densa,Tarragona,10.642,7.81,12.058,9.934,12.058,12.058
2018-19,Poco densa,Zamora,10.886222222222223,7.609,12.507,9.791,11.672,11.898
2018-19,Poco densa,Lérida,8.954666666666666,6.38,11.804,7.529999999999999,8.68,10.242
2018-19,Poco densa,Teruel,11.8585,8.065,13.604,11.0135,12.7165,12.979
2018-19,Poco densa,Gerona,7.815,6.25,9.38,7.032500000000001,7.815,8.5975
2018-19,Poco densa,Global,9.824777711204314,5.032,13.9,8.3955,9.8795,11.361
2018-19,Muy poco densa,Córdoba,,,,,,
2018-19,Muy poco densa,Madrid,9.731722772277228,5.281,12.772,8.689,9.775,10.843
2018-19,Muy poco densa,Salamanca,,,,,,
2018-19,Muy poco densa,Zaragoza,9.802777777777777,5.68,11.793,8.834,10.226,11.781
2018-19,Muy poco densa,Burgos,10.554142857142859,7.283,13.296,8.3835,11.436,12.5485
2018-19,Muy poco densa,Toledo,9.753166666666667,5.004,13.8,8.387500000000001,9.809999999999999,11.048
2018-19,Muy poco densa,León,12.156,10.559,13.557,10.853,12.254000000000001,13.557
2018-19,Muy poco densa,Cádiz,,,,,,
2018-19,Muy poco densa,Las Palmas,8.982,7.09,10.874,8.036,8.982,9.928
2018-19,Muy poco densa,Guadalajara,9.791981481481482,5.403,13.692,8.871500000000001,9.8035,10.979
2018-19,Muy poco densa,Baleares,,,,,,
2018-19,Muy poco densa,Ciudad Real,9.8075,8.539,11.524,8.97675,10.019,10.2205
2018-19,Muy poco densa,Pontevedra,8.0945,6.703,9.486,7.398750000000001,8.0945,8.79025
2018-19,Muy poco densa,Álava,,,,,,
2018-19,Muy poco densa,Segovia,8.890391304347826,5.506,12.744,7.306,8.596,10.193
2018-19,Muy poco densa,Albacete,10.411555555555555,7.024,13.133,9.495,10.165,12.692
2018-19,Muy poco densa,Santa Cruz de Tenerife,10.888875,8.657,13.088,10.276,10.86,11.611
2018-19,Muy poco densa,Murcia,10.4,10.4,10.4,10.4,10.4,10.4
2018-19,Muy poco densa,Valladolid,7.935338983050848,5.185,12.181,6.452,7.322,9.1145
2018-19,Muy poco densa,Cantabria,9.140749999999999,8.165,10.949,8.28275,8.4815,10.165
2018-19,Muy poco densa,La Rioja,,,,,,
2018-19,Muy poco densa,Huelva,,,,,,
2018-19,Muy poco densa,Ávila,9.987979591836735,5.61,12.95,8.787,9.991,11.308
2018-19,Muy poco densa,Gipuzkoa,,,,,,
2018-19,Muy poco densa,Málaga,,,,,,
2018-19,Muy poco densa,Cáceres,9.775426229508197,5.082,13.768,8.254,9.652,11.683
2018-19,Muy poco densa,Soria,9.160876923076923,5.644,12.295,7.23,9.618,10.707
2018-19,Muy poco densa,Jaén,10.499857142857142,9.153,12.43,9.993,10.543,10.6935
2018-19,Muy poco densa,Huesca,10.279833333333334,7.296,13.408,8.602,9.551,12.57825
2018-19,Muy poco densa,Castellón,,,,,,
2018-19,Muy poco densa,Alicante,,,,,,
2018-19,Muy poco densa,Ceuta,,,,,,
2018-19,Muy poco densa,Palencia,8.62438888888889,5.236,11.426,7.5695,8.8375,9.8035
2018-19,Muy poco densa,Badajoz,11.187913793103448,5.392,13.925,10.370750000000001,11.602,12.615
2018-19,Muy poco densa,Asturias,,,,,,
2018-19,Muy poco densa,Orense,12.226,12.226,12.226,12.226,12.226,12.226
2018-19,Muy poco densa,Granada,,,,,,
2018-19,Muy poco densa,Lugo,9.712666666666665,7.622,11.31,8.914,10.206,10.758
2018-19,Muy poco densa,Bizkaia,10.2225,6.416,13.322,7.7735,10.137,13.032499999999999
2018-19,Muy poco densa,Almería,11.72325,10.181,12.809,10.865749999999998,11.9515,12.809
2018-19,Muy poco densa,Valencia,10.41,9.866,11.158,9.866,10.58,10.58
2018-19,Muy poco densa,Melilla,,,,,,
2018-19,Muy poco densa,Cuenca,10.418783783783784,6.31,13.356,9.167,10.582,12.0
2018-19,Muy poco densa,La Coruña,,,,,,
2018-19,Muy poco densa,Navarra,10.792,7.626,13.252,9.091999999999999,9.714,12.802
2018-19,Muy poco densa,Sevilla,,,,,,
2018-19,Muy poco densa,Barcelona,,,,,,
2018-19,Muy poco densa,Tarragona,10.102,10.102,10.102,10.102,10.102,10.102
2018-19,Muy poco densa,Zamora,9.624875,7.681,10.641,8.926,9.8025,10.5945
2018-19,Muy poco densa,Lérida,,,,,,
2018-19,Muy poco densa,Teruel,11.036333333333332,10.523,11.293,10.908,11.293,11.293
2018-19,Muy poco densa,Gerona,,,,,,
2018-19,Muy poco densa,Global,9.702444180522566,5.004,13.925,8.252500000000001,9.783,11.252
2019-20,Moderadamente densa,Córdoba,,,,,,
2019-20,Moderadamente densa,Madrid,9.729349146586346,5.0,13.95,8.269,9.761,11.2255
2019-20,Moderadamente densa,Salamanca,,,,,,
2019-20,Moderadamente densa,Zaragoza,,,,,,
2019-20,Moderadamente densa,Burgos,9.447836538461539,5.098,13.5,7.9745,9.2295,10.887
2019-20,Moderadamente densa,Toledo,10.10394642857143,5.261,13.725,8.6815,10.437000000000001,11.6885
2019-20,Moderadamente densa,León,9.893616666666667,5.411,13.89,7.74775,9.9805,12.027
2019-20,Moderadamente densa,Cádiz,10.394246376811594,6.306,13.595,8.735,10.67,12.005
2019-20,Moderadamente densa,Las Palmas,10.358916666666667,5.83,13.675,8.7365,10.507,12.065249999999999
2019-20,Moderadamente densa,Guadalajara,9.506268156424582,5.128,13.392,8.1545,9.45,10.922999999999998
2019-20,Moderadamente densa,Baleares,9.564014705882352,5.354,13.46,8.285,9.661,10.948
2019-20,Moderadamente densa,Ciudad Real,10.846560975609757,5.112,13.8,9.65525,11.315,12.358
2019-20,Moderadamente densa,Pontevedra,9.797,5.21,13.14,7.628,9.85,11.7385
2019-20,Moderadamente densa,Álava,,,,,,
2019-20,Moderadamente densa,Segovia,9.157503676470588,5.001,13.74,7.33275,8.782,11.01275
2019-20,Moderadamente densa,Albacete,11.1075,9.699,13.092,10.191749999999999,11.1375,11.63625
2019-20,Moderadamente densa,Santa Cruz de Tenerife,10.823866666666667,5.35,13.75,9.556,11.373000000000001,12.155999999999999
2019-20,Moderadamente densa,Murcia,10.911578947368422,7.647,13.742,9.852,11.146,12.042
2019-20,Moderadamente densa,Valladolid,,,,,,
2019-20,Moderadamente densa,Cantabria,10.4322,6.242,13.055,9.724,10.562,11.608
2019-20,Moderadamente densa,La Rioja,,,,,,
2019-20,Moderadamente densa,Huelva,10.879333333333333,8.062,12.626,10.32,11.411999999999999,11.709
2019-20,Moderadamente densa,Ávila,9.599850574712644,5.315,13.314,7.8454999999999995,9.937,11.3025
2019-20,Moderadamente densa,Gipuzkoa,9.684571428571429,6.92,12.536,8.073,10.012,11.089
2019-20,Moderadamente densa,Málaga,10.863671232876712,5.431,13.838,9.67,11.3,12.29
2019-20,Moderadamente densa,Cáceres,10.54428125,5.696,13.875,9.15625,10.894,12.239
2019-20,Moderadamente densa,Soria,9.247205405405404,5.0,13.81,7.58,9.205,10.859
2019-20,Moderadamente densa,Jaén,11.075324324324324,5.689,13.625,10.189,11.306,12.633
2019-20,Moderadamente densa,Huesca,9.664833333333334,5.98,13.433,8.285499999999999,9.709499999999998,10.87675
2019-20,Moderadamente densa,Castellón,7.917999999999999,5.938,9.898,6.928,7.917999999999999,8.908
2019-20,Moderadamente densa,Alicante,10.10767213114754,6.068,13.581,8.83,10.653,11.508
2019-20,Moderadamente densa,Ceuta,11.9232,8.301,13.146,11.88,12.131499999999999,12.6265
2019-20,Moderadamente densa,Palencia,8.53213357400722,5.011,13.424,6.859,8.113,10.041
2019-20,Moderadamente densa,Badajoz,11.328162162162162,5.48,14.0,10.11625,11.403500000000001,13.091
2019-20,Moderadamente densa,Asturias,8.398,6.118,10.922,7.0,7.92,10.03
2019-20,Moderadamente densa,Orense,,,,,,
2019-20,Moderadamente densa,Granada,10.1562,6.442,12.792,9.435,9.780000000000001,11.892
2019-20,Moderadamente densa,Lugo,10.044130434782607,5.495,13.48,8.766,10.215,11.822
2019-20,Moderadamente densa,Bizkaia,8.5358,5.332,11.152,7.088,8.026,10.244
2019-20,Moderadamente densa,Almería,11.350235294117647,7.83,13.7,10.1325,11.855,12.703
2019-20,Moderadamente densa,Valencia,9.60018,5.2,13.86,8.1675,9.583,11.316
2019-20,Moderadamente densa,Melilla,10.167625,5.0,13.17,8.695500000000001,10.905,12.09675
2019-20,Moderadamente densa,Cuenca,10.4615,6.082,13.6,9.31725,10.5625,11.9555
2019-20,Moderadamente densa,La Coruña,10.496243902439025,5.38,13.73,8.832,11.54,12.032
2019-20,Moderadamente densa,Navarra,8.957888888888888,5.243,13.606,7.005,8.428,10.542000000000002
2019-20,Moderadamente densa,Sevilla,10.101444444444445,5.452,12.613,8.65625,11.120999999999999,12.2225
2019-20,Moderadamente densa,Barcelona,9.31742857142857,5.53,12.796,7.420999999999999,9.879999999999999,10.994
2019-20,Moderadamente densa,Tarragona,10.209714285714286,7.256,12.88,8.395999999999999,11.24,11.65
2019-20,Moderadamente densa,Zamora,9.121555555555556,5.248,13.495,6.995,9.071,10.504
2019-20,Moderadamente densa,Lérida,,,,,,
2019-20,Moderadamente densa,Teruel,11.3229,6.891,13.23,10.7765,12.507,12.757249999999999
2019-20,Moderadamente densa,Gerona,9.82,9.82,9.82,9.82,9.82,9.82
2019-20,Moderadamente densa,Global,9.795433851862423,5.0,14.0,8.2455,9.871,11.421
2019-20,Muy densa,Córdoba,,,,,,
2019-20,Muy densa,Madrid,9.527808585438061,5.0,13.998,7.982,9.513,11.094
2019-20,Muy densa,Salamanca,,,,,,
2019-20,Muy densa,Zaragoza,10.695175,5.01,13.769,9.66725,11.0135,12.199250000000001
2019-20,Muy densa,Burgos,,,,,,
2019-20,Muy densa,Toledo,,,,,,
2019-20,Muy densa,León,,,,,,
2019-20,Muy densa,Cádiz,,,,,,
2019-20,Muy densa,Las Palmas,,,,,,
2019-20,Muy densa,Guadalajara,,,,,,
2019-20,Muy densa,Baleares,,,,,,
2019-20,Muy densa,Ciudad Real,,,,,,
2019-20,Muy densa,Pontevedra,,,,,,
2019-20,Muy densa,Álava,,,,,,
2019-20,Muy densa,Segovia,,,,,,
2019-20,Muy densa,Albacete,,,,,,
2019-20,Muy densa,Santa Cruz de Tenerife,,,,,,
2019-20,Muy densa,Murcia,,,,,,
2019-20,Muy densa,Valladolid,,,,,,
2019-20,Muy densa,Cantabria,,,,,,
2019-20,Muy densa,La Rioja,,,,,,
2019-20,Muy densa,Huelva,,,,,,
2019-20,Muy densa,Ávila,,,,,,
2019-20,Muy densa,Gipuzkoa,,,,,,
2019-20,Muy densa,Málaga,10.92103896103896,5.309,13.645,10.137,11.526,12.483
2019-20,Muy densa,Cáceres,,,,,,
2019-20,Muy densa,Soria,,,,,,
2019-20,Muy densa,Jaén,,,,,,
2019-20,Muy densa,Huesca,,,,,,
2019-20,Muy densa,Castellón,,,,,,
2019-20,Muy densa,Alicante,,,,,,
2019-20,Muy densa,Ceuta,,,,,,
2019-20,Muy densa,Palencia,,,,,,
2019-20,Muy densa,Badajoz,,,,,,
2019-20,Muy densa,Asturias,,,,,,
2019-20,Muy densa,Orense,,,,,,
2019-20,Muy densa,Granada,,,,,,
2019-20,Muy densa,Lugo,,,,,,
2019-20,Muy densa,Bizkaia,,,,,,
2019-20,Muy densa,Almería,,,,,,
2019-20,Muy densa,Valencia,9.463121951219513,5.48,13.414,7.63,9.41,11.52
2019-20,Muy densa,Melilla,,,,,,
2019-20,Muy densa,Cuenca,,,,,,
2019-20,Muy densa,La Coruña,,,,,,
2019-20,Muy densa,Navarra,,,,,,
2019-20,Muy densa,Sevilla,10.57552380952381,5.0,13.85,8.62125,10.9815,12.413
2019-20,Muy densa,Barcelona,8.6309,5.0,12.308,7.736,8.780999999999999,9.682
2019-20,Muy densa,Tarragona,,,,,,
2019-20,Muy densa,Zamora,,,,,,
2019-20,Muy densa,Lérida,,,,,,
2019-20,Muy densa,Teruel,,,,,,
2019-20,Muy densa,Gerona,,,,,,
2019-20,Muy densa,Global,9.551354528284918,5.0,13.998,8.0,9.543,11.14
2019-20,Densa,Córdoba,10.531980392156862,5.364,13.69,8.956,11.078,12.424
2019-20,Densa,Madrid,9.48740133037694,5.004,13.924,8.08,9.472,10.877500000000001
2019-20,Densa,Salamanca,9.732696969696969,5.585,13.14,8.144499999999999,9.965,11.70625
2019-20,Densa,Zaragoza,,,,,,
2019-20,Densa,Burgos,10.001368055555554,5.065,13.674,8.201,10.470500000000001,11.69575
2019-20,Densa,Toledo,,,,,,
2019-20,Densa,León,10.544,5.196,13.775,9.376,11.145,12.189499999999999
2019-20,Densa,Cádiz,10.841657894736842,5.168,13.7,9.44175,11.243,12.19525
2019-20,Densa,Las Palmas,11.121711267605633,5.57,13.844,9.691,11.3655,12.789
2019-20,Densa,Guadalajara,,,,,,
2019-20,Densa,Baleares,9.771567567567567,5.326,13.9,8.690999999999999,9.818,10.92
2019-20,Densa,Ciudad Real,,,,,,
2019-20,Densa,Pontevedra,10.225013157894736,5.688,13.302,9.128499999999999,10.681999999999999,11.4285
2019-20,Densa,Álava,9.64558064516129,5.615,13.16,7.3255,10.382,11.692
2019-20,Densa,Segovia,,,,,,
2019-20,Densa,Albacete,11.183175,7.2,13.7,9.924,11.48,12.9275
2019-20,Densa,Santa Cruz de Tenerife,10.778598214285713,5.734,13.975,9.0855,11.08,12.511
2019-20,Densa,Murcia,11.005640625,5.82,13.935,9.4705,11.562,12.69425
2019-20,Densa,Valladolid,9.027928513403737,5.035,13.785,7.0575,8.659,11.100999999999999
2019-20,Densa,Cantabria,9.883955056179776,5.273,13.611,8.803,10.301,11.345
2019-20,Densa,La Rioja,9.643358024691357,5.471,13.065,7.86,9.838,11.256
2019-20,Densa,Huelva,11.362344827586206,5.48,13.735,10.406,12.032,12.902
2019-20,Densa,Ávila,,,,,,
2019-20,Densa,Gipuzkoa,10.3485,5.468,13.628,9.2705,10.541,12.073
2019-20,Densa,Málaga,10.5737,6.23,12.905,9.55425,10.841000000000001,12.312999999999999
2019-20,Densa,Cáceres,,,,,,
2019-20,Densa,Soria,,,,,,
2019-20,Densa,Jaén,10.456107142857144,5.516,13.315,8.92875,10.717500000000001,12.04475
2019-20,Densa,Huesca,,,,,,
2019-20,Densa,Castellón,11.226636363636363,8.956,13.474,10.344999999999999,11.424,11.9415
2019-20,Densa,Alicante,10.25951282051282,6.21,13.58,9.219000000000001,10.4515,11.792
2019-20,Densa,Ceuta,,,,,,
2019-20,Densa,Palencia,,,,,,
2019-20,Densa,Badajoz,11.20915873015873,5.66,13.839,10.3235,11.707,12.7835
2019-20,Densa,Asturias,8.958594594594596,5.51,13.2,7.354,9.43,10.646
2019-20,Densa,Orense,9.974242424242423,5.15,13.95,7.285,10.136,12.806
2019-20,Densa,Granada,10.7655,5.764,13.53,9.5,11.199,12.251249999999999
2019-20,Densa,Lugo,,,,,,
2019-20,Densa,Bizkaia,10.187961538461538,6.825,13.496,9.24325,10.343,10.793
2019-20,Densa,Almería,10.591809523809523,6.915,13.83,9.120000000000001,10.9455,11.88325
2019-20,Densa,Valencia,,,,,,
2019-20,Densa,Melilla,,,,,,
2019-20,Densa,Cuenca,,,,,,
2019-20,Densa,La Coruña,9.958407407407408,5.032,13.69,8.427,9.928,11.677
2019-20,Densa,Navarra,8.830285714285715,5.676,12.016,7.2005,9.193999999999999,10.105
2019-20,Densa,Sevilla,10.097222222222221,7.415,13.3,8.836,10.327,11.038
2019-20,Densa,Barcelona,7.404,6.3,8.919,6.730499999999999,7.1515,7.959
2019-20,Densa,Tarragona,8.493444444444444,6.21,12.478,6.84,8.05,8.934
2019-20,Densa,Zamora,,,,,,
2019-20,Densa,Lérida,10.414833333333332,7.854,13.25,9.4235,10.096,11.306
2019-20,Densa,Teruel,,,,,,
2019-20,Densa,Gerona,7.7456000000000005,5.13,9.99,6.956,7.358,9.294
2019-20,Densa,Global,9.630247203579419,5.004,13.975,8.019,9.6695,11.26025
2019-20,Poco densa,Córdoba,10.799294117647058,6.475,13.885,9.33425,10.8415,12.515
2019-20,Poco densa,Madrid,9.61713288590604,5.011,13.839,8.23125,9.6335,11.06275
2019-20,Poco densa,Salamanca,10.071533333333333,5.865,12.659,8.829,10.641,11.6625
2019-20,Poco densa,Zaragoza,9.93965306122449,5.296,13.327,7.952,10.319,11.596
2019-20,Poco densa,Burgos,9.668555555555555,6.992,12.607,7.974,10.309,11.671
2019-20,Poco densa,Toledo,10.266031609195403,5.174,13.775,8.975,10.379999999999999,11.63475
2019-20,Poco densa,León,9.946115384615384,5.671,12.789,8.02325,10.2645,12.16275
2019-20,Poco densa,Cádiz,10.006777777777778,5.117,13.265,9.089,10.0815,11.809999999999999
2019-20,Poco densa,Las Palmas,10.540807692307691,5.663,13.628,9.1875,11.177,12.097750000000001
2019-20,Poco densa,Guadalajara,9.679289855072463,5.682,13.675,8.054,9.822,10.629
2019-20,Poco densa,Baleares,9.777529411764705,5.258,13.072,8.186,10.102,10.798
2019-20,Poco densa,Ciudad Real,10.465190476190477,5.018,13.3,9.470500000000001,11.053,11.876000000000001
2019-20,Poco densa,Pontevedra,10.027526315789473,6.111,13.38,8.635,10.183,11.428749999999999
2019-20,Poco densa,Álava,9.232666666666667,7.49,10.2,8.748999999999999,10.008,10.104
2019-20,Poco densa,Segovia,9.271433734939759,5.5,13.602,7.5015,9.054,10.9315
2019-20,Poco densa,Albacete,10.062076923076923,7.504,13.185,8.986,10.161,10.729
2019-20,Poco densa,Santa Cruz de Tenerife,11.22739393939394,5.972,13.67,10.0705,11.99,12.929
2019-20,Poco densa,Murcia,10.987944444444445,5.722,13.141,10.066749999999999,11.283000000000001,12.111999999999998
2019-20,Poco densa,Valladolid,8.930513274336283,5.272,13.399,7.1842500000000005,8.591000000000001,10.7255
2019-20,Poco densa,Cantabria,9.721211538461539,5.768,13.24,8.081,9.783,11.00075
2019-20,Poco densa,La Rioja,8.981228070175439,5.264,13.026,7.198,9.678,10.56
2019-20,Poco densa,Huelva,11.275952380952381,6.834,13.681,9.751,11.738,12.91
2019-20,Poco densa,Ávila,9.382191489361702,5.287,12.46,7.313000000000001,9.855,11.0855
2019-20,Poco densa,Gipuzkoa,10.36859375,5.058,12.908,9.852,10.301,11.245750000000001
2019-20,Poco densa,Málaga,11.513375,8.32,13.365,9.99,12.571,12.653
2019-20,Poco densa,Cáceres,10.327990384615386,5.156,13.758,9.23375,10.57,11.7675
2019-20,Poco densa,Soria,9.89375,6.965,13.853,7.281000000000001,9.447,11.849
2019-20,Poco densa,Jaén,10.917162162162162,5.702,13.775,9.745,11.4,12.543
